"HD056686","25"
"HD056818","25"
"HD056638","25"
"HD056819","25"
"HD056820","25"
"HD029508","25"
"HD029511","25"
"HD029913","25"
"HD030141","25"
"HD030144","25"
"HD055675","25"
"HD056561","25"
"HD036962","25"
"HD056847","25"
"HD047195","25"
"HD029505","25"
"HD056586","25"
"HD056590","25"
"HD056596","25"
"HD056598","25"
"HD056759","25"
"HD056977","25"
"HD056510","25"
"HD047196","25"
"HD047422","25"
"HD020714","25"
"HD036968","25"
"HD055676","25"
"HD056822","25"
"HD065172","25"
"HD015494","26"
"HD019469","26"
"HD056302","26"
"HD058250","26"
"HD014115","26"
"HD065054","26"
"HD056172","27"
"HD064168","27"
"HD064169","27"
"HD012328","28"
"HD008485","30"
"HD056118","30"
"HD011589","31"
"HD016973","31"
"HD065173","31"
"HD006767","32"
"HD067731","33"
"HD037023","33"
"HD055774","34"
"HD055764","35"
"HD055767","35"
"HD066195","36"
"HD064200","36"
"HD011601","36"
"HD064166","36"
"HD064167","36"
"HD064165","36"
"HD064162","36"
"HD064163","36"
"HD064164","36"
"HD045160","36"
"HD055797","36"
"HD004419","36"
"HD065083","36"
"HD065084","36"
"HD064379","37"
"HD064380","37"
"HD049798","37"
"HD048598","37"
"HD048599","37"
"HD053596","37"
"HD060847","38"
"HD058784","38"
"HD060583","38"
"HD060814","38"
"HD058674","38"
"HD043288","38"
"HD060773","38"
"HD060598","38"
"HD060788","38"
"HD058785","38"
"HD058803","38"
"HD061255","38"
"HD009937","38"
"HD009940","38"
"HD059994","38"
"HD020785","38"
"HD022608","38"
"HD022781","38"
"HD023476","38"
"HD024760","38"
"HD025024","38"
"HD025236","38"
"HD025939","38"
"HD025942","38"
"HD025945","38"
"HD025951","38"
"HD025957","38"
"HD026238","38"
"HD026241","38"
"HD026563","38"
"HD026607","38"
"HD026610","38"
"HD026619","38"
"HD059958","38"
"HD060387","38"
"HD060584","38"
"HD060585","38"
"HD060586","38"
"HD060587","38"
"HD061260","38"
"HD060825","38"
"HD064175","38"
"HD059995","38"
"HD064171","38"
"HD059996","38"
"HD060524","38"
"HD060593","38"
"HD060826","38"
"HD060827","38"
"HD060828","38"
"HD060829","38"
"HD059997","38"
"HD060599","38"
"HD060831","38"
"HD049801","38"
"HD060832","38"
"HD060833","38"
"HD049802","38"
"HD060786","38"
"HD060834","38"
"HD049804","38"
"HD060835","38"
"HD025948","38"
"HD049807","38"
"HD049808","38"
"HD060466","38"
"HD058944","38"
"HD061265","38"
"HD061266","38"
"HD054349","38"
"HD055625","38"
"HD056174","38"
"HD056289","38"
"HD056292","38"
"HD056293","38"
"HD056294","38"
"HD056295","38"
"HD056297","38"
"HD056298","38"
"HD056299","38"
"HD056300","38"
"HD012663","38"
"HD058167","38"
"HD020788","38"
"HD058169","38"
"HD058170","38"
"HD058171","38"
"HD058172","38"
"HD061168","38"
"HD058199","38"
"HD058204","38"
"HD058208","38"
"HD058209","38"
"HD058210","38"
"HD058211","38"
"HD058212","38"
"HD019472","38"
"HD022338","38"
"HD024757","38"
"HD025239","38"
"HD025936","38"
"HD058411","38"
"HD058413","38"
"HD058414","38"
"HD058415","38"
"HD058416","38"
"HD058417","38"
"HD058424","38"
"HD058513","38"
"HD058514","38"
"HD058516","38"
"HD058517","38"
"HD058518","38"
"HD058521","38"
"HD058522","38"
"HD058523","38"
"HD058524","38"
"HD058525","38"
"HD058527","38"
"HD058528","38"
"HD058529","38"
"HD058532","38"
"HD058533","38"
"HD058534","38"
"HD058536","38"
"HD058537","38"
"HD058539","38"
"HD058544","38"
"HD058546","38"
"HD058547","38"
"HD058548","38"
"HD058550","38"
"HD058552","38"
"HD058566","38"
"HD058567","38"
"HD058570","38"
"HD058572","38"
"HD058573","38"
"HD058576","38"
"HD058578","38"
"HD058580","38"
"HD058582","38"
"HD058584","38"
"HD050397","38"
"HD058675","38"
"HD058676","38"
"HD058788","38"
"HD058693","38"
"HD058694","38"
"HD058698","38"
"HD058700","38"
"HD058705","38"
"HD058709","38"
"HD058719","38"
"HD058720","38"
"HD058721","38"
"HD058722","38"
"HD058767","38"
"HD058770","38"
"HD058771","38"
"HD058772","38"
"HD058791","38"
"HD058794","38"
"HD058796","38"
"HD058797","38"
"HD058798","38"
"HD058799","38"
"HD058800","38"
"HD058801","38"
"HD058804","38"
"HD058810","38"
"HD058811","38"
"HD058813","38"
"HD058822","38"
"HD058824","38"
"HD058825","38"
"HD058834","38"
"HD058856","38"
"HD058858","38"
"HD058862","38"
"HD058863","38"
"HD058866","38"
"HD058870","38"
"HD058871","38"
"HD058872","38"
"HD058873","38"
"HD058875","38"
"HD058877","38"
"HD058881","38"
"HD058882","38"
"HD058883","38"
"HD058884","38"
"HD058886","38"
"HD058887","38"
"HD058938","38"
"HD058939","38"
"HD058942","38"
"HD058946","38"
"HD058948","38"
"HD058958","38"
"HD058959","38"
"HD058960","38"
"HD058961","38"
"HD058962","38"
"HD058964","38"
"HD058969","38"
"HD058973","38"
"HD058986","38"
"HD058988","38"
"HD058991","38"
"HD058993","38"
"HD058996","38"
"HD058997","38"
"HD058998","38"
"HD058999","38"
"HD059000","38"
"HD059838","38"
"HD059839","38"
"HD059840","38"
"HD059843","38"
"HD059844","38"
"HD059846","38"
"HD059890","38"
"HD059891","38"
"HD059893","38"
"HD059895","38"
"HD059897","38"
"HD059898","38"
"HD059899","38"
"HD059900","38"
"HD059904","38"
"HD059910","38"
"HD059911","38"
"HD059959","38"
"HD059960","38"
"HD059961","38"
"HD059962","38"
"HD059964","38"
"HD059966","38"
"HD059969","38"
"HD059975","38"
"HD059976","38"
"HD059977","38"
"HD059998","38"
"HD059999","38"
"HD060000","38"
"HD060001","38"
"HD060004","38"
"HD060010","38"
"HD060011","38"
"HD060205","38"
"HD060206","38"
"HD060209","38"
"HD060213","38"
"HD060215","38"
"HD060217","38"
"HD060219","38"
"HD060223","38"
"HD060240","38"
"HD060268","38"
"HD060331","38"
"HD060333","38"
"HD060354","38"
"HD060355","38"
"HD060365","38"
"HD060375","38"
"HD060376","38"
"HD060400","38"
"HD060402","38"
"HD060430","38"
"HD060431","38"
"HD060458","38"
"HD060461","38"
"HD060485","38"
"HD060488","38"
"HD060505","38"
"HD060510","38"
"HD060515","38"
"HD060519","38"
"HD060520","38"
"HD060522","38"
"HD060530","38"
"HD060534","38"
"HD060535","38"
"HD060541","38"
"HD060553","38"
"HD060563","38"
"HD060566","38"
"HD060567","38"
"HD060568","38"
"HD009934","38"
"HD025954","38"
"HD049805","38"
"HD055622","38"
"HD056296","38"
"HD058207","38"
"HD058520","38"
"HD058585","38"
"HD058685","38"
"HD058690","38"
"HD058704","38"
"HD058769","38"
"HD058786","38"
"HD058878","38"
"HD058947","38"
"HD059837","38"
"HD060464","38"
"HD060518","38"
"HD060527","38"
"HD060532","38"
"HD060594","38"
"HD060596","38"
"HD060597","38"
"HD060616","38"
"HD060618","38"
"HD060622","38"
"HD060626","38"
"HD060628","38"
"HD060632","38"
"HD060633","38"
"HD060634","38"
"HD060636","38"
"HD060637","38"
"HD060639","38"
"HD060640","38"
"HD060641","38"
"HD060643","38"
"HD060644","38"
"HD060645","38"
"HD060646","38"
"HD060647","38"
"HD060673","38"
"HD060690","38"
"HD060698","38"
"HD060699","38"
"HD061269","38"
"HD060743","38"
"HD060744","38"
"HD060745","38"
"HD060751","38"
"HD060753","38"
"HD060755","38"
"HD060757","38"
"HD060762","38"
"HD060764","38"
"HD060765","38"
"HD060767","38"
"HD060768","38"
"HD060769","38"
"HD060771","38"
"HD060790","38"
"HD060793","38"
"HD060794","38"
"HD060795","38"
"HD060796","38"
"HD060801","38"
"HD060804","38"
"HD060806","38"
"HD060809","38"
"HD060819","38"
"HD060820","38"
"HD060821","38"
"HD060822","38"
"HD060823","38"
"HD060967","38"
"HD060987","38"
"HD060990","38"
"HD061009","38"
"HD061015","38"
"HD061271","38"
"HD061022","38"
"HD061034","38"
"HD061042","38"
"HD061043","38"
"HD061050","38"
"HD061051","38"
"HD061056","38"
"HD061119","38"
"HD061125","38"
"HD061127","38"
"HD061133","38"
"HD061137","38"
"HD061139","38"
"HD061227","38"
"HD061228","38"
"HD061238","38"
"HD061239","38"
"HD061248","38"
"HD061252","38"
"HD061272","38"
"HD061296","38"
"HD061298","38"
"HD061302","38"
"HD061303","38"
"HD061315","38"
"HD061318","38"
"HD061324","38"
"HD061325","38"
"HD061339","38"
"HD061341","38"
"HD061343","38"
"HD061349","38"
"HD008121","38"
"HD064172","38"
"HD064173","38"
"HD064196","38"
"HD064197","38"
"HD064198","38"
"HD064199","38"
"HD064174","38"
"HD055628","38"
"HD050574","39"
"HD047955","40"
"HD026616","41"
"HD026613","42"
"HD064208","44"
"HD056384","44"
"HD068212","45"
"HD047954","45"
"HD057042","45"
"HD036969","45"
"HD036970","45"
"HD036971","45"
"HD054298","45"
"HD043238","45"
"HD055776","45"
"HD065170","45"
"HD065171","45"
"HD056163","47"
"HD057041","48"
"HD065198","49"
"HD065199","49"
"HD065200","49"
"HD036972","49"
"HD036973","49"
"HD036974","49"
"HD055617","51"
"HD065201","52"
"HD064280","52"
"HD064158","52"
"HD011889","52"
"HD064283","52"
"HD064282","52"
"HD064281","52"
"HD064159","52"
"HD064160","52"
"HD047197","52"
"HD064275","52"
"HD064276","52"
"HD060514","52"
"HD064272","52"
"HD064271","52"
"HD064277","52"
"HD064278","52"
"HD064279","52"
"HD056383","53"
"HD055693","55"
"HD055694","55"
"HD055695","55"
"HD055697","55"
"HD055698","55"
"HD055699","55"
"HD057369","55"
"HD073937","56"
"HD004356","58"
"HD004416","58"
"HD006439","58"
"HD008464","58"
"HD008467","58"
"HD008470","58"
"HD008473","58"
"HD008476","58"
"HD008488","58"
"HD008491","58"
"HD018414","58"
"HD018417","58"
"HD061963","58"
"HD061964","58"
"HD061965","58"
"HD025020","58"
"HD028542","58"
"HD047198","58"
"HD052965","58"
"HD055614","58"
"HD055794","58"
"HD055796","58"
"HD055798","58"
"HD055799","58"
"HD055800","58"
"HD055832","58"
"HD055858","58"
"HD055859","58"
"HD055863","58"
"HD055924","58"
"HD055936","58"
"HD055937","58"
"HD055938","58"
"HD055939","58"
"HD056014","58"
"HD056016","58"
"HD056017","58"
"HD056018","58"
"HD056035","58"
"HD056039","58"
"HD056041","58"
"HD056062","58"
"HD056069","58"
"HD056073","58"
"HD056080","58"
"HD056089","58"
"HD056097","58"
"HD056113","58"
"HD056115","58"
"HD056119","58"
"HD056122","58"
"HD056509","58"
"HD057790","58"
"HD018420","58"
"HD057793","58"
"HD057794","58"
"HD057795","58"
"HD057798","58"
"HD057799","58"
"HD008461","58"
"HD008479","58"
"HD057869","58"
"HD057870","58"
"HD057892","58"
"HD008482","58"
"HD004350","58"
"HD057893","58"
"HD057894","58"
"HD057896","58"
"HD025023","58"
"HD033597","58"
"HD052258","58"
"HD061855","58"
"HD061353","58"
"HD061692","58"
"HD061703","58"
"HD061764","58"
"HD061765","58"
"HD061766","58"
"HD061767","58"
"HD061768","58"
"HD061769","58"
"HD061770","58"
"HD061771","58"
"HD061774","58"
"HD061775","58"
"HD061776","58"
"HD061777","58"
"HD061781","58"
"HD061782","58"
"HD061785","58"
"HD061831","58"
"HD061832","58"
"HD061835","58"
"HD061837","58"
"HD061838","58"
"HD061856","58"
"HD061861","58"
"HD061863","58"
"HD061968","58"
"HD061969","58"
"HD061977","58"
"HD061982","58"
"HD061987","58"
"HD061988","58"
"HD061989","58"
"HD062081","58"
"HD062082","58"
"HD062083","58"
"HD062084","58"
"HD062086","58"
"HD062092","58"
"HD062094","58"
"HD062137","58"
"HD062140","58"
"HD062179","58"
"HD062180","58"
"HD062181","58"
"HD062182","58"
"HD062183","58"
"HD062184","58"
"HD062185","58"
"HD062186","58"
"HD062235","58"
"HD062237","58"
"HD062238","58"
"HD062240","58"
"HD062242","58"
"HD062244","58"
"HD062245","58"
"HD062252","58"
"HD062253","58"
"HD062254","58"
"HD062256","58"
"HD062257","58"
"HD062259","58"
"HD062262","58"
"HD062263","58"
"HD062264","58"
"HD062267","58"
"HD062270","58"
"HD062272","58"
"HD062273","58"
"HD062274","58"
"HD062275","58"
"HD062276","58"
"HD062277","58"
"HD062278","58"
"HD062279","58"
"HD062281","58"
"HD062286","58"
"HD062288","58"
"HD062290","58"
"HD062291","58"
"HD062294","58"
"HD062296","58"
"HD062299","58"
"HD062300","58"
"HD062303","58"
"HD062305","58"
"HD062308","58"
"HD062315","58"
"HD062345","58"
"HD062346","58"
"HD062347","58"
"HD062348","58"
"HD062349","58"
"HD062350","58"
"HD062373","58"
"HD062374","58"
"HD062375","58"
"HD062378","58"
"HD062385","58"
"HD062388","58"
"HD062389","58"
"HD062390","58"
"HD056666","59"
"HD064256","59"
"HD036966","59"
"HD056985","59"
"HD043634","60"
"HD020794","61"
"HD020797","61"
"HD022440","61"
"HD047952","62"
"HD047953","62"
"HD048600","62"
"HD055775","62"
"HD057722","62"
"HD057726","62"
"HD057712","63"
"HD055680","63"
"HD057638","63"
"HD057640","63"
"HD057641","63"
"HD057642","63"
"HD057693","63"
"HD057643","63"
"HD023879","64"
"HD032088","64"
"HD056506","64"
"HD056387","65"
"HD068214","66"
"HD062656","66"
"HD057962","66"
"HD011845","66"
"HD056168","66"
"HD057972","66"
"HD057973","66"
"HD057974","66"
"HD057980","66"
"HD057981","66"
"HD057920","66"
"HD002925","68"
"HD059909","69"
"HD043281","71"
"HD043282","71"
"HD043283","71"
"HD043284","71"
"HD043285","71"
"HD043286","71"
"HD043287","71"
"HD067728","72"
"HD019448","72"
"HD064228","72"
"HD050398","72"
"HD019457","72"
"HD060846","73"
"HD015034","73"
"HD015958","73"
"HD019475","73"
"HD026622","73"
"HD061026","73"
"HD061027","73"
"HD060388","73"
"HD060830","73"
"HD060605","73"
"HD060428","73"
"HD060465","73"
"HD061167","73"
"HD022437","73"
"HD058412","73"
"HD058530","73"
"HD058542","73"
"HD058802","73"
"HD058940","73"
"HD060200","73"
"HD060265","73"
"HD060266","73"
"HD060267","73"
"HD060321","73"
"HD060339","73"
"HD060353","73"
"HD060366","73"
"HD060378","73"
"HD060390","73"
"HD060392","73"
"HD060393","73"
"HD060394","73"
"HD060436","73"
"HD026560","73"
"HD060459","73"
"HD060460","73"
"HD060462","73"
"HD060463","73"
"HD060470","73"
"HD060471","73"
"HD060490","73"
"HD060491","73"
"HD060497","73"
"HD060498","73"
"HD060500","73"
"HD060501","73"
"HD060507","73"
"HD060508","73"
"HD060513","73"
"HD060517","73"
"HD060521","73"
"HD060523","73"
"HD060558","73"
"HD060559","73"
"HD009931","73"
"HD060427","73"
"HD060468","73"
"HD060489","73"
"HD060509","73"
"HD060612","73"
"HD060627","73"
"HD060648","73"
"HD060680","73"
"HD060684","73"
"HD060685","73"
"HD060687","73"
"HD060747","73"
"HD060759","73"
"HD060770","73"
"HD060807","73"
"HD060816","73"
"HD060824","73"
"HD060986","73"
"HD060999","73"
"HD061030","73"
"HD061052","73"
"HD061138","73"
"HD061250","73"
"HD061251","73"
"HD061300","73"
"HD061301","73"
"HD061309","73"
"HD061312","73"
"HD061323","73"
"HD061338","73"
"HD061348","73"
"HD056853","74"
"HD036967","74"
"HD056658","74"
"HD056785","74"
"HD056788","74"
"HD017681","74"
"HD018593","74"
"HD056854","74"
"HD056795","75"
"HD056793","75"
"HD055437","75"
"HD056465","75"
"HD056983","75"
"HD056517","75"
"HD056796","75"
"HD063724","75"
"HD056777","75"
"HD056816","76"
"HD029502","76"
"HD059896","77"
"HD059907","77"
"HD059908","77"
"HD059963","77"
"HD059965","77"
"HD060002","77"
"HD060003","77"
"HD060005","77"
"HD060008","77"
"HD060009","77"
"HD060198","77"
"HD060202","77"
"HD060207","77"
"HD060222","77"
"HD066854","78"
"HD002928","78"
"HD051806","79"
"HD056355","80"
"HD056358","81"
"HD057209","82"
"HD004440","83"
"HD059902","86"
"HD004768","88"
"HD020782","89"
"HD047199","89"
"HD020779","89"
"HD020776","89"
"HD049800","90"
"HD049809","90"
"HD049810","90"
"HD053825","90"
"HD049803","90"
"HD050999","91"
"HD050998","92"
"HD049799","93"
"HD047200","94"
"HD004437","95"
"HD004254","96"
"HD004251","97"
"HD004294","98"
"HD058428","99"
"HD060380","99"
"HD048601","100"
"HD053826","100"
"HD053827","100"
"HD053828","100"
"HD053829","100"
"HD053830","100"
"HD053831","100"
"HD053832","100"
"HD053833","100"
"HD053834","100"
"HD053835","100"
"HD061433","100"
"HD063742","100"
"HD056357","100"
"HD004402","101"
"HD055429","102"
"HD004306","103"
"HD057208","104"
"HD003415","105"
"HD011839","107"
"HD011836","107"
"HD011592","107"
"HD060642","108"
"HD059970","108"
"HD061342","108"
"HD061345","108"
"HD049806","109"
"HD064211","112"
"HD028201","112"
"HD055700","112"
"HD056350","113"
"HD063737","114"
"HD060373","116"
"HD002919","117"
"HD057713","119"
"HD060624","120"
"HD015955","121"
"HD051000","122"
"HD060600","123"
"HD060389","123"
"HD060429","123"
"HD060499","123"
"HD060529","123"
"HD060533","123"
"HD060623","123"
"HD060625","123"
"HD060789","123"
"HD061035","123"
"HD061041","123"
"HD061055","123"
"HD061337","123"
"HD061344","123"
"HD060322","124"
"HD060356","124"
"HD060511","124"
"HD057207","125"
"HD060813","126"
"HD060787","126"
"HD019466","126"
"HD026566","126"
"HD061028","126"
"HD060592","126"
"HD060602","126"
"HD061263","126"
"HD060502","126"
"HD060467","126"
"HD022605","126"
"HD058723","126"
"HD060199","126"
"HD060201","126"
"HD060264","126"
"HD060377","126"
"HD060469","126"
"HD060438","126"
"HD060486","126"
"HD060487","126"
"HD060492","126"
"HD060493","126"
"HD060494","126"
"HD060495","126"
"HD060496","126"
"HD060503","126"
"HD060504","126"
"HD060506","126"
"HD060516","126"
"HD060565","126"
"HD060595","126"
"HD060619","126"
"HD060683","126"
"HD060772","126"
"HD060815","126"
"HD061270","126"
"HD060997","126"
"HD061054","126"
"HD061057","126"
"HD061145","126"
"HD061297","126"
"HD061304","126"
"HD061320","126"
"HD061346","126"
"HD061347","126"
"HD060512","127"
"HD045159","128"
"HD025815","129"
"HD060426","129"
"HD061268","129"
"HD059887","129"
"HD060220","129"
"HD060236","129"
"HD060263","129"
"HD060269","129"
"HD060337","129"
"HD060370","129"
"HD060372","129"
"HD060395","129"
"HD060401","129"
"HD060472","129"
"HD060561","129"
"HD060391","129"
"HD060564","129"
"HD060766","129"
"HD060817","129"
"HD061044","129"
"HD061046","129"
"HD061048","129"
"HD061106","129"
"HD061116","129"
"HD061132","129"
"HD061237","129"
"HD061249","129"
"HD043107","130"
"HD043106","130"
"HD065061","130"
"HD057724","131"
"HD056287","132"
"HD004324","133"
"HD004353","134"
"HD064170","135"
"HD047225","136"
"HD047227","136"
"HD047229","136"
"HD047230","136"
"HD047226","136"
"HD047228","136"
"HD051468","137"
"HD048625","141"
"HD048626","141"
"HD048627","141"
"HD055974","141"
"HD061438","141"
"HD061439","141"
"HD012938","142"
"HD017922","142"
"HD020881","144"
"HD032079","145"
"HD031065","147"
"HD031068","147"
"HD027118","148"
"HD006782","151"
"HD006785","151"
"HD019754","151"
"HD025477","151"
"HD030150","151"
"HD032199","151"
"HD037166","151"
"HD044135","151"
"HD019751","151"
"HD045448","151"
"HD008142","151"
"HD017883","151"
"HD030147","151"
"HD037146","151"
"HD051485","151"
"HD046449","152"
"HD033570","153"
"HD011661","154"
"HD019928","154"
"HD019931","154"
"HD023126","154"
"HD023129","154"
"HD023132","154"
"HD023135","154"
"HD023138","154"
"HD021705","155"
"HD021708","155"
"HD045230","156"
"HD037188","158"
"HD037189","158"
"HD037190","158"
"HD037191","158"
"HD037192","158"
"HD037193","158"
"HD037199","159"
"HD037200","159"
"HD037184","161"
"HD030186","163"
"HD044155","164"
"HD012926","165"
"HD021680","165"
"HD022094","165"
"HD022097","165"
"HD023085","165"
"HD025474","165"
"HD025504","166"
"HD022403","167"
"HD011887","169"
"HD018468","169"
"HD018471","169"
"HD037177","173"
"HD037178","173"
"HD037179","173"
"HD037180","173"
"HD037181","173"
"HD037182","173"
"HD037183","173"
"HD037194","174"
"HD037195","174"
"HD047235","174"
"HD044138","175"
"HD044139","175"
"HD044140","175"
"HD044141","175"
"HD037168","175"
"HD054883","175"
"HD025080","176"
"HD028809","176"
"HD023372","176"
"HD045225","176"
"HD045226","176"
"HD045227","176"
"HD019274","177"
"HD023094","177"
"HD012929","178"
"HD012932","178"
"HD012935","178"
"HD026572","178"
"HD026575","178"
"HD026578","178"
"HD026581","178"
"HD030411","178"
"HD037185","178"
"HD037186","178"
"HD008673","180"
"HD025729","181"
"HD037176","183"
"HD050446","184"
"HD050447","184"
"HD037167","185"
"HD045231","186"
"HD053039","187"
"HD044137","191"
"HD044158","192"
"HD044159","192"
"HD052269","193"
"HD044142","194"
"HD044154","195"
"HD044156","195"
"HD044157","195"
"HD002003","197"
"HD045229","198"
"HD015073","199"
"HD006988","201"
"HD007787","201"
"HD008181","201"
"HD032007","201"
"HD032449","201"
"HD033261","201"
"HD009663","204"
"HD016102","205"
"HD019162","206"
"HD004871","207"
"HD014006","208"
"HD016716","208"
"HD013222","211"
"HD013225","211"
"HD019310","212"
"HD022810","213"
"HD003863","214"
"HD008967","214"
"HD003860","214"
"HD032458","215"
"HD010890","217"
"HD010893","217"
"HD016063","218"
"HD006375","219"
"HD019866","219"
"HD013228","221"
"HD013231","221"
"HD010715","224"
"HD003859","225"
"HD016096","226"
"HD022711","227"
"HD016111","228"
"HD023663","228"
"HD003418","230"
"HD018334","230"
"HD018463","230"
"HD018466","230"
"HD032443","230"
"HD016105","231"
"HD025279","232"
"HD007175","236"
"HD019809","237"
"HD025176","238"
"HD004475","239"
"HD000746","241"
"HD007033","242"
"HD007178","242"
"HD032452","243"
"HD024994","244"
"HD004111","245"
"HD018997","246"
"HD016780","249"
"HD003430","251"
"HD007111","252"
"HD001993","253"
"HD002039","255"
"HD005863","256"
"HD000854","257"
"HD006614","258"
"HD000010","259"
"HD015260","260"
"HD005898","261"
"HD006378","261"
"HD006970","261"
"HD024039","263"
"HD010896","264"
"HD000821","265"
"HD017243","268"
"HD003616","269"
"HD025179","270"
"HD006264","271"
"HD016783","272"
"HD007114","273"
"HD008369","274"
"HD006363","275"
"HD018364","280"
"HD018478","280"
"HD018809","281"
"HD021742","282"
"HD004811","283"
"HD029577","284"
"HD022529","286"
"HD017390","287"
"HD019382","289"
"HD022756","290"
"HD006261","291"
"HD010709","291"
"HD001532","292"
"HD007039","293"
"HD007036","294"
"HD007181","294"
"HD007198","294"
"HD007306","294"
"HD023339","294"
"HD023342","294"
"HD025216","294"
"HD031194","294"
"HD031197","294"
"HD000830","294"
"HD005647","296"
"HD005222","297"
"HD005225","297"
"HD005228","297"
"HD005231","297"
"HD022067","298"
"HD030588","298"
"HD005234","299"
"HD015245","300"
"HD016087","301"
"HD019224","302"
"HD032446","303"
"HD000058","305"
"HD004067","306"
"HD000619","308"
"HD032455","309"
"HD007195","310"
"HD018358","311"
"HD018352","312"
"HD003598","314"
"HD007885","315"
"HD013216","317"
"HD016114","318"
"HD007169","319"
"HD007166","319"
"HD020837","320"
"HD000824","321"
"HD002839","322"
"HD005009","323"
"HD003981","324"
"HD003689","325"
"HD018481","326"
"HD016138","327"
"HD031923","328"
"HD007172","330"
"HD031200","330"
"HD006366","331"
"HD032440","332"
"HD007432","333"
"HD004021","334"
"HD004054","335"
"HD004033","336"
"HD003927","337"
"HD003930","337"
"HD005699","337"
"HD014254","338"
"HD025170","339"
"HD006372","340"
"HD006369","340"
"HD003312","341"
"HD031919","341"
"HD004413","342"
"HD013476","344"
"HD003866","345"
"HD016090","347"
"HD016093","347"
"HD032461","348"
"HD019863","349"
"HD013473","350"
"HD013464","351"
"HD013470","351"
"HD013467","351"
"HD025173","352"
"HD009666","353"
"HD021336","354"
"HD006629","355"
"HD019869","356"
"HD062067","358"
"HD030003","359"
"HD030793","359"
"HD030970","359"
"HD031099","359"
"HD031180","359"
"HD031189","359"
"HD031231","359"
"HD030943","360"
"HD011730","361"
"HD016669","361"
"HD019392","361"
"HD019897","361"
"HD051178","364"
"HD018916","365"
"HD016556","368"
"HD016559","368"
"HD016562","368"
"HD016565","368"
"HD016568","368"
"HD016571","368"
"HD016574","368"
"HD012565","369"
"HD011766","370"
"HD028198","374"
"HD022416","375"
"HD016553","376"
"HD020917","376"
"HD023990","376"
"HD028618","376"
"HD030850","376"
"HD030901","376"
"HD031329","376"
"HD010048","377"
"HD000459","391"
"HD020240","400"
"HD020243","400"
"HD020745","400"
"HD020748","400"
"HD021485","400"
"HD021488","400"
"HD021635","400"
"HD026148","400"
"HD026151","400"
"HD026154","400"
"HD026193","400"
"HD026283","400"
"HD026334","400"
"HD026337","400"
"HD026340","400"
"HD026343","400"
"HD026415","400"
"HD027298","400"
"HD027301","400"
"HD029409","400"
"HD030072","400"
"HD030075","400"
"HD030748","400"
"HD030751","400"
"HD031020","400"
"HD031554","400"
"HD031557","400"
"HD031560","400"
"HD031830","400"
"HD031833","400"
